image,ocr_image,plate_detected,det_conf,bbox,plate_color,detector_fallback_used,detector_fallback_prediction,detector_fallback_crop,color_white,color_yellow,color_blue,color_red,prediction,prediction_normalized,selected_model,validity_score,ground_truth,char_acc,full_plate_correct,total_time_ms,train1_paddleocr_pred,train1_paddleocr_score,train1_paddleocr_time_ms,train1_paddleocr_error,train2_best_ema_pred,train2_best_ema_score,train2_best_ema_time_ms,train2_best_ema_error
type1_442.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_442.jpg,,,,unknown,False,,,0.0182,0.0096,0.0000,0.0000,60C45130,60C45130,merged_train2_train1,13,60C 45130,1.0,True,63.801,60C-45130,13,13.918,,60C 45130,13,49.883,
type1_448.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_448.jpg,,,,unknown,False,,,0.0543,0.0000,0.0000,0.0000,60A31449,60A31449,merged_train2_train1,13,60A 31449,1.0,True,45.330,60A-314.49,13,14.424,,60A 3149,13,30.906,
type1_450.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_450.jpg,,,,white,False,,,0.4473,0.0338,0.0000,0.0000,60K39440,60K39440,merged_train2_train1,13,60K 39440,1.0,True,47.447,6OK-394.40,4,14.877,,60K 3940,13,32.570,
type1_451.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_451.jpg,,,,white,False,,,0.5756,0.0000,0.0778,0.0000,60B02516,60B02516,merged_train2_train1,13,60B 02516,1.0,True,60.109,025.16,2,14.436,,60B 02516,13,45.673,
type1_458.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_458.jpg,,,,white,False,,,0.6586,0.2728,0.0000,0.0000,30C0658,30C0658,merged_train2_train1,13,60C 46680,0.5,False,59.727,RAUES,0,21.228,,30C 0658,13,38.499,
type1_459_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_459_lp.jpg,,,,white,False,,,0.6023,0.0000,0.0000,0.0000,81C13687,81C13687,merged_train2_train1,13,81C 13687,1.0,True,44.251,81C-136.87,13,14.616,,8 1C137,5,29.635,
type1_467_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_467_lp.jpg,,,,white,False,,,0.5881,0.0000,0.0000,0.0000,72N8287,72N8287,merged_train2_train1,13,72N 8287,1.0,True,44.435,72N-8287,13,14.870,,7 2N827,5,29.565,
type1_473.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_473.jpg,,,,white,False,,,0.3819,0.0000,0.0000,0.0000,30E0084,30E0084,merged_train2_train1,13,37C 08284,0.5,False,50.709,京,0,14.640,,30E 0084,13,36.069,
type1_476_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_476_lp.jpg,,,,white,False,,,0.5879,0.0000,0.0000,0.0000,60A97524,60A97524,merged_train2_train1,13,60A 97524,1.0,True,46.143,60A·975.24,13,15.098,,6 0A974,5,31.045,
type1_478.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_478.jpg,,,,white,False,,,0.5539,0.0008,0.0000,0.0000,60C47871,60C47871,merged_train2_train1,13,60C 47871,1.0,True,63.452,6DC-47871,4,14.777,,60C 47781,13,48.675,
type1_480_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_480_lp.jpg,,,,white,False,,,0.6248,0.0000,0.0000,0.0000,60B04635,60B04635,merged_train2_train1,13,60B 04635,1.0,True,54.253,040.35,2,14.938,,60B 04635,13,39.315,
type1_483.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_483.jpg,,,,white,False,,,0.6181,0.0000,0.0011,0.0000,60K29484,60K29484,merged_train2_train1,13,60K 29484,1.0,True,44.368,60K-294.84,13,14.933,,6 0K294,5,29.435,
type1_484.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_484.jpg,,,,white,False,,,0.6482,0.0000,0.0901,0.0000,30E68739,30E68739,merged_train2_train1,13,30E 68739,1.0,True,62.790,63039,2,14.750,,30E 68739,13,48.040,
type1_488.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_488.jpg,,,,white,False,,,0.6310,0.0000,0.0000,0.0000,60K3480,60K3480,merged_train2_train1,13,60K 34880,0.875,False,49.039,36080,2,14.545,,60K 3480,13,34.494,
type1_492_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_492_lp.jpg,,,,white,False,,,0.5975,0.0000,0.0000,0.0000,60A72120,60A72120,merged_train2_train1,13,60A 72120,1.0,True,45.241,60A-721.20,13,15.176,,6 0A720,5,30.066,
type1_493_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_493_lp.jpg,,,,white,False,,,0.6035,0.0000,0.0000,0.0000,60C49911,60C49911,merged_train2_train1,13,60C 49911,1.0,True,45.461,60C-499.11,13,15.293,,6 0C491,5,30.168,
type1_497_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_497_lp.jpg,,,,white,False,,,0.6894,0.0000,0.0000,0.0000,51K10043,51K10043,merged_train2_train1,13,51K 10043,1.0,True,64.233,151.K3,3,15.604,,51K 10043,13,48.629,
type1_498_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_498_lp.jpg,,,,white,False,,,0.6748,0.0000,0.0000,0.0000,60C70767,60C70767,merged_train2_train1,13,60C 70767,1.0,True,65.956,767.67,2,17.310,,60C 70767,13,48.646,
type1_501.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_501.jpg,,,,white,False,,,0.6208,0.0045,0.0000,0.0000,12A15348,12A15348,merged_train2_train1,13,12A 15348,1.0,True,47.810,15348,2,15.128,,12A 15348,13,32.682,
type1_501_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_501_lp.jpg,,,,white,False,,,0.6897,0.0000,0.0000,0.0000,12A15348,12A15348,merged_train2_train1,13,12A 15348,1.0,True,48.067,153.48,2,15.005,,12A 15348,13,33.063,
type1_506_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_506_lp.jpg,,,,white,False,,,0.6228,0.0000,0.0000,0.0000,29D50250,29D50250,merged_train2_train1,13,29D 50250,1.0,True,54.769,522.50,2,16.666,,29D 50250,13,38.103,
type1_517.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_517.jpg,,,,white,False,,,0.4116,0.0000,0.0000,0.0000,51H15869,51H15869,merged_train2_train1,13,51H 15869,1.0,True,63.740,51H-158.69,13,14.177,,51H 15689,13,49.564,
type1_529_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_529_lp.jpg,,,,white,False,,,0.6907,0.0000,0.0000,0.0000,51D79176,51D79176,merged_train2_train1,13,51D 79176,1.0,True,62.704,751.76,2,14.724,,51D 79176,13,47.979,
type1_533.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_533.jpg,,,,white,False,,,0.6246,0.0000,0.0000,0.0255,51L14236,51L14236,merged_train2_train1,13,51L 14236,1.0,True,45.000,51L-142.36,13,15.549,,5 1L146,5,29.451,
type1_534_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_534_lp.jpg,,,,white,False,,,0.5914,0.0000,0.0000,0.0000,60K16739,60K16739,merged_train2_train1,13,60K 16739,1.0,True,46.019,60K· 167.39,13,16.072,,6 0K169,5,29.947,
type1_535_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_535_lp.jpg,,,,white,False,,,0.6238,0.0000,0.0000,0.0000,60A60849,60A60849,merged_train2_train1,13,60A 60849,1.0,True,56.990,68.49,2,16.267,,60A 60849,13,40.723,
type1_536_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_536_lp.jpg,,,,white,False,,,0.6809,0.0000,0.0000,0.0000,60P1324,60P1324,merged_train2_train1,13,60P 1324,1.0,True,47.963,6024,2,15.090,,60P 1324,13,32.872,
type1_547.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_547.jpg,,,,unknown,False,,,0.0000,0.0000,0.0035,0.0000,30F81145,30F81145,merged_train2_train1,13,30F 81145,1.0,True,46.691,30F-81145,13,14.523,,30F 8145,13,32.168,
type1_550.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_550.jpg,,,,white,False,,,0.3623,0.0043,0.0390,0.0002,30H05759,30H05759,merged_train2_train1,13,30H 05759,1.0,True,44.172,30H-057.59,13,14.491,,3 0H059,5,29.681,
type1_552_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_552_lp.jpg,,,,white,False,,,0.5745,0.0000,0.0000,0.0000,30G33368,30G33368,merged_train2_train1,13,30G 33368,1.0,True,44.553,30G-333.68,13,14.752,,3 0G338,5,29.801,
type1_557.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_557.jpg,,,,white,False,,,0.4157,0.0000,0.0012,0.0000,30L43176,30L43176,merged_train2_train1,13,30L 43176,1.0,True,46.988,30L-431.76,13,14.304,,30L 4376,13,32.684,
type1_563_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_563_lp.jpg,,,,white,False,,,0.5881,0.0000,0.0000,0.0000,30F99746,30F99746,merged_train2_train1,13,30F 99746,1.0,True,45.338,30F·997.46,13,15.008,,3 0F996,5,30.331,
type1_570_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_570_lp.jpg,,,,white,False,,,0.6269,0.0000,0.0000,0.0000,30A36080,30A36080,merged_train2_train1,13,30A 36080,1.0,True,54.393,30.80,2,14.909,,30A 36080,13,39.484,
type1_573_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_573_lp.jpg,,,,white,False,,,0.5917,0.0000,0.0000,0.0000,51L04666,51L04666,merged_train2_train1,13,51L 04666,1.0,True,44.923,51L-046.66,13,15.414,,5 1L046,5,29.508,
type1_575.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_575.jpg,,,,white,False,,,0.8494,0.0418,0.0000,0.0000,60A29914,60A29914,merged_train2_train1,13,60A 29914,1.0,True,51.986,60-2914,3,14.508,,60A 29914,13,37.477,
type1_580.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_580.jpg,,,,white,False,,,0.6577,0.0000,0.0000,0.0000,60A58477,60A58477,merged_train2_train1,13,60A 58477,1.0,True,51.630,584.7,2,14.951,,60A 58477,13,36.678,
type1_595.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_595.jpg,,,,white,False,,,0.7373,0.0000,0.0000,0.0000,70A5157,70A5157,merged_train2_train1,13,70A 5157,1.0,True,45.553,70A5157,13,14.611,,70A 5157,13,30.941,
type1_595_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_595_lp.jpg,,,,white,False,,,0.6111,0.0000,0.0000,0.0000,70A5157,70A5157,merged_train2_train1,13,70A 5157,1.0,True,44.073,70A-5157,13,14.964,,7 0A517,5,29.109,
type1_596_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_596_lp.jpg,,,,white,False,,,0.6027,0.0000,0.0000,0.0000,56L1884,56L1884,merged_train2_train1,13,56L 1884,1.0,True,44.943,56L -1884,13,15.275,,5 6L184,5,29.668,
type1_599_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_599_lp.jpg,,,,white,False,,,0.5851,0.0000,0.0000,0.0000,51K40559,51K40559,merged_train2_train1,13,51K 40559,1.0,True,50.116,51K-405.59,13,20.458,,5 1K409,5,29.658,
type1_601_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_601_lp.jpg,,,,white,False,,,0.6080,0.0000,0.0000,0.0000,51D34931,51D34931,merged_train2_train1,13,51D 34931,1.0,True,47.333,51D-349.31,13,15.588,,5 1D341,5,31.744,
type1_602_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_602_lp.jpg,,,,white,False,,,0.6103,0.0000,0.0000,0.0000,81C13425,81C13425,merged_train2_train1,13,81C 13425,1.0,True,46.422,81C-134.25,13,15.284,,8 1C135,5,31.137,
type1_603.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_603.jpg,,,,white,False,,,0.5038,0.0000,0.0000,0.0000,30G41952,30G41952,merged_train2_train1,13,30G 41952,1.0,True,56.523,30G-41952,13,14.156,,30G 41592,13,42.368,
type1_608_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_608_lp.jpg,,,,white,False,,,0.6644,0.0000,0.0000,0.0000,51G11111,51G11111,merged_train2_train1,13,51G 11111,1.0,True,43.486,51G·111.11,13,14.271,,5 1G111,5,29.216,
type1_610_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_610_lp.jpg,,,,white,False,,,0.6528,0.0000,0.0000,0.0000,51L81111,51L81111,merged_train2_train1,13,51L 81111,1.0,True,48.975,51L-811.11,13,17.818,,5 1L811,5,31.157,
type1_617_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_617_lp.jpg,,,,white,False,,,0.5867,0.0000,0.0000,0.0000,51H93840,51H93840,merged_train2_train1,13,51H 93840,1.0,True,45.120,51H-938.40,13,15.554,,5 1H930,5,29.566,
type1_626_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_626_lp.jpg,,,,white,False,,,0.5869,0.0000,0.0000,0.0000,29A97435,29A97435,merged_train2_train1,13,29A 97435,1.0,True,44.287,29A-974.35,13,14.704,,2 9A975,5,29.583,
type1_631.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_631.jpg,,,,white,False,,,0.3904,0.0000,0.0002,0.0000,30L82668,30L82668,merged_train2_train1,13,30L 82668,1.0,True,43.967,30L-826.68,13,14.717,,3 0L828,5,29.251,
type1_634.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_634.jpg,,,,white,False,,,0.1853,0.0000,0.0025,0.0000,30H65274,30H65274,merged_train2_train1,13,30H 65274,1.0,True,43.739,30H-652.74,13,14.674,,3 0H654,5,29.066,
type1_639.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_639.jpg,,,,unknown,False,,,0.0043,0.0000,0.0000,0.0409,98A77607,98A77607,merged_train2_train1,13,98A 77607,1.0,True,55.427,77607,2,14.683,,98A 77607,13,40.743,
type1_662_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_662_lp.jpg,,,,white,False,,,0.6015,0.0000,0.0000,0.0000,52Z3335,52Z3335,merged_train2_train1,13,52Z 3335,1.0,True,44.541,52Z-3335,13,14.531,,5 2Z335,5,30.010,
type1_666.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_666.jpg,,,,white,False,,,0.3746,0.1579,0.0000,0.0000,51K35231,51K35231,merged_train2_train1,13,51K 35231,1.0,True,51.727,35231,2,14.519,,51K 35231,13,37.208,
type1_673_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_673_lp.jpg,,,,white,False,,,0.6240,0.0000,0.0000,0.0000,51L39911,51L39911,merged_train2_train1,13,51L 39911,1.0,True,44.678,51L-399.11,13,15.078,,5 1L391,5,29.600,
type1_677.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_677.jpg,,,,white,False,,,0.6386,0.0000,0.0000,0.0652,29E00001,29E00001,merged_train2_train1,13,29E 00001,1.0,True,44.246,29E-000.01,13,14.892,,2 9E001,5,29.355,
type1_683.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_683.jpg,,,,white,False,,,0.3315,0.0000,0.0519,0.0000,51H3113,51H3113,merged_train2_train1,13,51H 31133,0.875,False,52.073,51131E,3,18.343,,51H 3113,13,33.730,
type1_685.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_685.jpg,,,,white,False,,,0.3221,0.0000,0.1646,0.0000,36A3333,36A3333,merged_train2_train1,13,51K 91933,0.25,False,50.223,LEISE,0,14.616,,36A 3333,13,35.607,
type1_689.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_689.jpg,,,,unknown,False,,,0.0000,0.0000,0.0000,0.0000,29B5080,29B5080,merged_train2_train1,13,29B 50080,0.875,False,47.297,299-50080,5,15.052,,29B 5080,13,32.245,
type1_698.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_698.jpg,,,,white,False,,,0.3573,0.0000,0.0036,0.0000,30L09570,30L09570,merged_train2_train1,13,30L 09570,1.0,True,82.285,30L-095.70,13,15.474,,30L 09750,13,66.812,
type1_699_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_699_lp.jpg,,,,white,False,,,0.5987,0.0000,0.0000,0.0000,30E59721,30E59721,merged_train2_train1,13,30E 59721,1.0,True,42.436,30E-597.21,13,13.988,,3 0E597,5,28.448,
type1_700.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_700.jpg,,,,unknown,False,,,0.0000,0.0000,0.0000,0.0000,647,647,merged_train2_train1,2,30K 06171,0.25,False,46.243,6.47,2,14.652,,5447,2,31.591,
type1_703.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_703.jpg,,,,white,False,,,0.4243,0.0000,0.0000,0.0000,30L54048,30L54048,merged_train2_train1,13,30L 54048,1.0,True,58.973,30L-540.48,13,20.958,,3 0L548,5,38.015,
type1_707_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_707_lp.jpg,,,,white,False,,,0.5969,0.0000,0.0000,0.0000,30L25753,30L25753,merged_train2_train1,13,30L 25753,1.0,True,44.488,30L:257.53,13,14.734,,3 0L253,5,29.754,
type1_708.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_708.jpg,,,,white,False,,,0.1223,0.0000,0.0000,0.0000,30A7070,30A7070,merged_train2_train1,13,30A 70770,0.875,False,47.429,7300,2,14.048,,30A 7070,13,33.382,
type1_716_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_716_lp.jpg,,,,white,False,,,0.5908,0.0000,0.0000,0.0000,30E21290,30E21290,merged_train2_train1,13,30E 21290,1.0,True,44.656,30E-212.90,13,15.320,,3 0E210,5,29.336,
type1_730_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_730_lp.jpg,,,,white,False,,,0.6810,0.0000,0.0000,0.0000,15A77398,15A77398,merged_train2_train1,13,15A 77398,1.0,True,52.811,775.98,2,14.978,,15A 77398,13,37.834,
type1_733.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_733.jpg,,,,white,False,,,0.3319,0.0000,0.0000,0.0000,51G64771,51G64771,merged_train2_train1,13,51G 64771,1.0,True,45.696,51G-64771,13,14.609,,51G 6471,13,31.087,
type1_738_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_738_lp.jpg,,,,white,False,,,0.5997,0.0000,0.0000,0.0000,34A43530,34A43530,merged_train2_train1,13,34A 43530,1.0,True,44.714,34A·435.30,13,15.151,,3 4A430,5,29.562,
type1_742_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_742_lp.jpg,,,,white,False,,,0.5769,0.0000,0.0000,0.0000,30M00012,30M00012,merged_train2_train1,13,30M 00012,1.0,True,45.507,30M-000.12,13,15.459,,3 0M002,5,30.048,
type1_750.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_750.jpg,,,,white,False,,,0.4316,0.0000,0.0000,0.0000,51F66212,51F66212,merged_train2_train1,13,51F 66212,1.0,True,58.959,51F-66212,13,14.536,,51F 66212,13,44.423,
type1_754_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_754_lp.jpg,,,,white,False,,,0.5891,0.0000,0.0000,0.0000,51K30522,51K30522,merged_train2_train1,13,51K 30522,1.0,True,43.833,51K-305.22,13,14.445,,5 1K302,5,29.388,
type1_768.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_768.jpg,,,,white,False,,,0.6242,0.0000,0.0000,0.0000,51F66212,51F66212,merged_train2_train1,13,51F 66212,1.0,True,45.022,51F-662.12,13,15.088,,5 1F662,5,29.934,
type1_774.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_774.jpg,,,,white,False,,,0.6893,0.0000,0.0000,0.0000,51L22941,51L22941,merged_train2_train1,13,51L 22941,1.0,True,50.757,229.41,2,14.531,,51L 22941,13,36.226,
type1_785_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_785_lp.jpg,,,,white,False,,,0.5845,0.0000,0.0000,0.0000,51A35838,51A35838,merged_train2_train1,13,51A 35838,1.0,True,44.270,51A-358.38,13,14.501,,5 1A358,5,29.769,
type1_786.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_786.jpg,,,,white,False,,,0.3033,0.0000,0.0117,0.0000,62A19163,62A19163,merged_train2_train1,13,62A 19163,1.0,True,55.855,621-19169,5,15.070,,62A 19163,13,40.784,
type1_790_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_790_lp.jpg,,,,white,False,,,0.5769,0.0000,0.0000,0.0000,60A03979,60A03979,merged_train2_train1,13,60A 03979,1.0,True,45.689,60A·039.79,13,15.341,,6 0A039,5,30.349,
type1_791_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_791_lp.jpg,,,,white,False,,,0.5702,0.0000,0.0000,0.0000,51G60089,51G60089,merged_train2_train1,13,51G 60089,1.0,True,44.377,51G-600.89,13,14.730,,5 1G609,5,29.647,
type1_792.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_792.jpg,,,,unknown,False,,,0.0122,0.0000,0.0007,0.0000,51L0228,51L0228,merged_train2_train1,13,51L 02288,0.875,False,49.610,51L-022.8,13,14.939,,51L 0288,13,34.671,
type1_793.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_793.jpg,,,,white,False,,,0.5118,0.0000,0.0022,0.0000,51H98857,51H98857,merged_train2_train1,13,51H 98857,1.0,True,43.835,51H-988.57,13,14.414,,5 1H987,5,29.421,
type1_795_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_795_lp.jpg,,,,white,False,,,0.6153,0.0000,0.0000,0.0000,70A37125,70A37125,merged_train2_train1,13,70A 37125,1.0,True,44.369,70A-371.25,13,14.983,,7 0A375,5,29.386,
type1_798.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_798.jpg,,,,white,False,,,0.4036,0.0000,0.0000,0.0000,51K64995,51K64995,merged_train2_train1,13,51K 64995,1.0,True,46.698,51K-649.95,13,15.974,,51K 6495,13,30.724,
type1_799.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_799.jpg,,,,white,False,,,0.3182,0.0000,0.0022,0.0000,51K68988,51K68988,merged_train2_train1,13,51K 68988,1.0,True,59.644,15198,2,16.513,,51K 68988,13,43.131,
type1_806_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_806_lp.jpg,,,,white,False,,,0.6492,0.0000,0.0000,0.0000,30A72763,30A72763,merged_train2_train1,13,30A 72763,1.0,True,55.853,720.63,2,14.281,,30A 72763,13,41.571,
type1_808_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_808_lp.jpg,,,,white,False,,,0.6107,0.0000,0.0000,0.0000,51F34581,51F34581,merged_train2_train1,13,51F 34581,1.0,True,47.596,51F·345.81,13,14.902,,5 1F341,5,32.694,
type1_811_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_811_lp.jpg,,,,white,False,,,0.6603,0.0000,0.0000,0.0000,51B21735,51B21735,merged_train2_train1,13,51B 21735,1.0,True,55.505,257.5,2,15.408,,51B 21735,13,40.097,
type1_817_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_817_lp.jpg,,,,white,False,,,0.5709,0.0000,0.0000,0.0000,30E69804,30E69804,merged_train2_train1,13,30E 69804,1.0,True,45.165,30E-698.04,13,15.473,,3 0E694,5,29.693,
type1_818_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_818_lp.jpg,,,,white,False,,,0.6883,0.0000,0.0000,0.0000,30K47077,30K47077,merged_train2_train1,13,30K 47077,1.0,True,62.869,30.77,2,14.900,,30K 47077,13,47.968,
type1_835_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_835_lp.jpg,,,,white,False,,,0.5755,0.0000,0.0000,0.0000,51K99992,51K99992,merged_train2_train1,13,51K 99992,1.0,True,44.461,51K -999.92,13,14.599,,5 1K992,5,29.862,
type1_840_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_840_lp.jpg,,,,white,False,,,0.6470,0.0000,0.0000,0.0000,51E04708,51E04708,merged_train2_train1,13,51E 04708,1.0,True,61.522,047.08,2,15.838,,51E 04708,13,45.683,
type1_843_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_843_lp.jpg,,,,white,False,,,0.6762,0.0000,0.0000,0.0000,72A57867,72A57867,merged_train2_train1,13,72A 57867,1.0,True,50.192,572.67,2,14.880,,72A 57867,13,35.312,
type1_848.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_848.jpg,,,,unknown,False,,,0.0284,0.0000,0.0002,0.0000,51G33162,51G33162,merged_train2_train1,13,51G 33162,1.0,True,53.318,5163162,5,13.862,,51G 33162,13,39.456,
type1_848_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_848_lp.jpg,,,,white,False,,,0.6071,0.0000,0.0000,0.0000,51G33162,51G33162,merged_train2_train1,13,51G 33162,1.0,True,43.291,51G-331.62,13,14.241,,5 1G332,5,29.050,
type1_852.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_852.jpg,,,,white,False,,,0.2215,0.0000,0.0000,0.0000,60K32545,60K32545,merged_train2_train1,13,60K 32545,1.0,True,46.308,,0,14.082,,60K 32545,13,32.226,
type1_856.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_856.jpg,,,,unknown,False,,,0.0162,0.0000,0.0198,0.0000,30E58513,30E58513,merged_train2_train1,13,30E 58513,1.0,True,60.132,B30E-561,3,14.176,,30E 58513,13,45.955,
type1_865_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_865_lp.jpg,,,,white,False,,,0.6912,0.0000,0.0000,0.0000,51K11506,51K11506,merged_train2_train1,13,51K 11506,1.0,True,66.518,55.0G,3,14.579,,51K 11506,13,51.939,
