image,prediction,latency_ms
type3_285.jpg,29LD 07324,51.099699999895165
type3_285_lp.jpg,29LD 07324,54.84010000009221
type3_292_lp.jpg,60CD 00051,46.75479999991694
type3_295.jpg,72LD 00509,51.72680000009677
type3_295_lp.jpg,72LD 00509,65.69809999996323
type3_298.jpg,72TĐ 00310,61.97700000006989
type3_303.jpg,72TĐ 00310,46.78390000003674
type3_304_lp.jpg,72HC 00405,53.38119999987612
type3_311.jpg,60F2 11833,54.29579999986345
type3_320.jpg,60MĐ4 50009,58.32030000010491
type3_329.jpg,88LD 00657,54.19110000002547
type3_330.jpg,88LD 00657,54.00740000004589
type3_333.jpg,62LD 00337,50.1761999998962
type3_333_lp.jpg,62LD 00371,48.660700000027646
type3_334_lp.jpg,86MĐ8 00131,48.88959999993858
type3_338.jpg,15HC 00321,49.02340000012373
type3_355.jpg,60LD 00573,52.60360000011133
type3_355_lp.jpg,60LD 00573,56.73249999995278
type3_364_lp.jpg,60MĐ1 01925,49.878900000067006
type3_369_lp.jpg,99LD 02930,49.93420000005244
type3_373.jpg,60LD 01428,51.44050000012612
type3_373_lp.jpg,60LD 01428,49.81520000001183
type3_374_lp.jpg,60XA 1165,40.87759999993068
type3_381_lp.jpg,68LD 00011,44.92489999984173
type3_388_lp.jpg,14HC 02886,47.50359999979992
type3_395_lp.jpg,61LD 05575,40.56439999999384
type3_399.jpg,50LD 09471,43.33909999991192
type3_399_lp.jpg,50LD 09471,42.48019999999997
type3_400_lp.jpg,50LD 20146,40.8223999997972
type3_401_lp.jpg,29KT 10400,45.05519999997887
type3_404.jpg,52LD 5264,48.393199999964054
type3_405_lp.jpg,29HC 00113,38.9545000000453
type3_409_lp.jpg,29LD 32159,41.602000000011685
type3_415.jpg,50LD 15438,34.313500000052954
type3_418.jpg,60LD 04551,32.56329999999252
type3_421_lp.jpg,60LD 04185,40.627500000027794
type3_423_lp.jpg,14KT 01188,44.06439999979739
type3_425_lp.jpg,29LD 31562,39.311400000087815
type3_426.jpg,15HC 00408,48.83820000009109
type3_428.jpg,15HC 00374,93.00599999983206
type3_431.jpg,15HC 00418,39.07650000019203
type3_432_lp.jpg,15HC 00371,45.72579999990012
type3_440_lp.jpg,50LD 17645,41.594600000053106
type3_441.jpg,60LD 01537,42.862199999945005
type3_443_lp.jpg,60LD 02757,46.97540000006484
type3_444.jpg,60LD 4300,58.49950000015269
type3_446.jpg,29KT 10373,46.49670000003425
type3_453_lp.jpg,60MĐ1 00426,38.59920000013517
type3_462_lp.jpg,29MĐ3 22299,39.03420000006008
type3_463.jpg,29LD 03637,39.93280000008781
type3_463_lp.jpg,29LD 03677,51.79049999992458
type3_477.jpg,60LD 01737,42.7494000000479
type3_482_lp.jpg,60LD 00444,45.11610000008659
type3_485.jpg,30LD 13210,45.10789999994813
type3_489_lp.jpg,60LD 02046,44.96560000006866
type3_491.jpg,90LD 00484,43.46509999982118
type3_500_lp.jpg,60LD 04205,47.46559999989586
type3_507.jpg,60LD 03449,43.45969999985755
type3_514.jpg,60MĐ1 01038,39.96720000009191
type3_514_lp.jpg,60MĐ1 01038,39.46289999998953
type3_515.jpg,60MĐ1 01924,37.44989999995596
type3_517.jpg,60MĐ1 01063,38.613100000020495
type3_530_lp.jpg,60MĐ1 02288,41.29470000020774
type3_531.jpg,60MĐ1 01028,35.73400000004767
type3_546_lp.jpg,60MĐ1 01870,42.64839999996184
type3_552_lp.jpg,60MĐ1 01371,37.92189999990114
type3_554_lp.jpg,60MĐ1 02034,38.49280000008548
type3_561.jpg,79L 00049,39.05039999995097
type3_562.jpg,68HC 00002,37.969700000076045
type3_567.jpg,68HC 00004,31.32370000002993
type3_578_lp.jpg,68HC 00010,29.175500000064858
type3_581_lp.jpg,68HC 00011,34.53540000009525
type3_585.jpg,68HC 00015,37.093700000013996
type3_587.jpg,68HC 00016,33.07190000009541
type3_597_lp.jpg,68HC 00024,34.1451000001598
type3_603_lp.jpg,68HC 00028,35.45069999995576
type3_605.jpg,68HC 00029,33.82319999991523
type3_612.jpg,68HC 00032,35.93949999981305
type3_617_lp.jpg,68HC 00035,38.067199999886725
type3_624.jpg,68HC 00040,36.198300000023664
type3_628.jpg,80A 04989,28.149600000006103
type3_629_lp.jpg,68HC 00042,30.77809999990677
type3_648.jpg,68HC 00056,32.06129999989571
type3_649_lp.jpg,68HC 00057,36.3491000000522
type3_651.jpg,80A 00039,32.53650000010566
type3_652_lp.jpg,68HC 00058,33.197599999994054
type3_661.jpg,68HC 00055,34.1696000000411
type3_663.jpg,68HC 00066,33.535799999981464
type3_673_lp.jpg,99LD 00743,34.654000000045926
type3_678.jpg,50LD 07845,32.46620000004441
type3_681_lp.jpg,50LD 14520,32.16029999998682
type3_682_lp.jpg,60LD 02284,32.46110000009139
type3_683.jpg,60LD 01949,31.613699999979872
type3_685.jpg,60MĐ1 01161,35.351900000023306
type3_690.jpg,60MĐ1 01161,25.808900000129142
type3_690_lp.jpg,60MĐ1 01161,33.752900000081354
type3_693_lp.jpg,50LD 20112,34.792199999856166
type3_709.jpg,60MĐ1 01284,34.41689999999653
type3_712_lp.jpg,60MĐ1 01657,31.77159999995638
type3_715.jpg,60MĐ1 01044,35.64720000008492
type3_725_lp.jpg,62LD 01840,31.193700000130775
type3_736.jpg,19LD 00253,32.29339999984404
type3_745.jpg,60LD 02423,33.176299999922776
type3_747.jpg,29V 1998,36.19950000006611
type3_749.jpg,41MĐ1 56636,33.346299999948315
type3_756.jpg,15MĐ6 74757,33.85460000004059
type3_758.jpg,60LD 00098,33.74519999988479
type3_761.jpg,15MĐ6 74757,26.678599999968355
type3_762_lp.jpg,50LD 09240,34.44239999998899
type3_768.jpg,61LD 07229,38.362800000186326
type3_776.jpg,30A 00375,35.43130000002748
type3_781_lp.jpg,79LA 0292,31.744099999968967
type3_785.jpg,79MĐ1 02340,41.90910000011172
type3_788_lp.jpg,86MĐ9 00463,40.02839999998287
type3_789_lp.jpg,79MĐ1 04296,35.63510000003589
type3_790_lp.jpg,79MĐ1 02340,43.02419999999074
type3_793.jpg,86MĐ9 00463,40.41200000006029
type3_797_lp.jpg,79MĐ1 02070,44.21959999990577
type3_798_lp.jpg,79MĐ2 01265,42.15429999999287
type3_803_lp.jpg,15MĐ4 01453,41.88129999988632
type3_810_lp.jpg,79LA 0210,42.256200000110766
type3_816_lp.jpg,79LD 00122,48.476299999947514
type3_819.jpg,79LD 00122,46.74310000018522
type3_822.jpg,70LD 00239,44.654499999978725
type3_827.jpg,98LD 0017,37.59190000005219
type3_834.jpg,78LD 0033,47.62740000001031
type3_836.jpg,50LD 08473,41.12159999999676
type3_838.jpg,79LD 00169,41.49890000007872
type3_838_lp.jpg,79LD 00166,43.29870000015035
type3_842_lp.jpg,79LD 00281,66.1542999998801
type3_843.jpg,52LD 2569,49.909500000012486
type3_846_lp.jpg,92SA 0086,38.549600000123974
type3_853.jpg,29LD 01702,41.73009999999522
type3_854.jpg,59LD 08184,37.69130000000587
type3_855.jpg,79LD 00133,42.75510000002214
type3_858_lp.jpg,79HC 00007,38.26810000009573
type3_859_lp.jpg,79LA 0153,39.831700000149795
type3_865.jpg,79LD 00256,41.491199999882156
type3_869_lp.jpg,79LD 00133,41.74399999988054
type3_878.jpg,50LD 10304,37.02640000005886
type3_885.jpg,50LD 11415,37.635600000157865
type3_885_lp.jpg,50LD 11415,37.51220000003741
type3_896.jpg,49HC 00001,39.29259999995338
type3_897.jpg,49HC 00002,37.72860000003675
type3_900_lp.jpg,86XA 0237,39.526699999896664
type3_908.jpg,79LD 00192,38.903900000150315
type3_912.jpg,41DA 00034,36.775599999828046
type3_913.jpg,50LD 10500,37.690299999894705
type3_917_lp.jpg,79LD 00136,35.58800000018891
type3_919_lp.jpg,79LD 00291,37.78089999991607
type3_921.jpg,29CD 0047,40.09109999992688
type3_926_lp.jpg,79HC 00036,36.89159999998992
type3_928_lp.jpg,79SA 0169,37.65709999993305
type3_931.jpg,79HC 00035,35.67550000002484
type3_934_lp.jpg,79LA 0348,38.19789999988643
type3_940.jpg,79HC 00039,35.22109999994427
type3_945.jpg,79LD 00234,35.33300000003692
type3_947_lp.jpg,79LD 00254,39.191600000094695
type3_955.jpg,29LA 00014,35.99959999996827
type3_967.jpg,79LD 00190,36.65899999987232
type3_971.jpg,51H 00044,37.453099999993356
type3_972.jpg,66D 00144,36.08159999998861
type3_973_lp.jpg,52LD 0230,37.22399999992376
type4_001_lp.jpg,60A 00477,37.2548000000279
type4_011.jpg,30E 00981,37.851600000067265
type4_013.jpg,60A 00292,36.719999999832
type4_014.jpg,60CD 00012,35.521499999958905
type4_020_lp.jpg,60CD 00016,38.58850000005987
type4_023_lp.jpg,31A 7048,37.03999999993357
type4_024_lp.jpg,50A 02131,42.599500000051194
type4_036_lp.jpg,51A 3503,46.77540000011504
type4_041_lp.jpg,60C 1284,37.69059999990532
type4_045_lp.jpg,60CD 00016,40.5926000000818
type4_051_lp.jpg,60A 00554,41.01470000000518
type4_052.jpg,60A 00431,41.31920000008904
type4_056_lp.jpg,60A 00173,36.7174000000432
type4_077.jpg,60A 00546,34.98799999988478
type4_079_lp.jpg,60A 00887,37.4475999999504
type4_082_lp.jpg,60A 00150,37.544000000025335
type4_089_lp.jpg,61A 00252,36.27199999982622
type4_111_lp.jpg,50A 00849,36.89359999998487
type4_116.jpg,31A 7351,36.8897000000743
type4_122_lp.jpg,50A 02067,42.21579999989444
type4_130.jpg,51A 4307,46.698099999957776
type4_131_lp.jpg,50CD 00008,43.83670000015627
type4_137_lp.jpg,50A 02278,40.11040000000321
type4_145_lp.jpg,60M 00098,40.28410000000804
type4_146.jpg,60M 00527,40.539000000080705
type4_148_lp.jpg,43A 00184,43.33909999991192
type4_149_lp.jpg,43A 00184,36.872899999934816
type4_153_lp.jpg,80A 06172,38.7550000000374
type4_156.jpg,60A 00756,37.18439999988732
type4_156_lp.jpg,60A 00756,36.562800000183415
type4_159_lp.jpg,60C 6888,36.11480000017764
type4_163.jpg,29A 00886,37.35599999981787
type4_175.jpg,29A 01914,36.399099999925966
type4_180_lp.jpg,60A 00421,39.1592999999375
type4_188.jpg,60A 00427,35.6234000000768
type4_195_lp.jpg,60A 00658,38.54799999999159
type4_199.jpg,60A 00167,35.54740000004131
type4_202_lp.jpg,60A 00153,37.170800000012605
type4_209.jpg,29A 02649,38.34200000005694
type4_217.jpg,80A 11989,38.14109999984794
type4_218.jpg,80B 2045,39.01829999995243
type4_219.jpg,80A 03588,35.39979999982279
type4_219_lp.jpg,80A 03588,37.29580000003807
type4_223.jpg,80A 33839,36.17159999998876
type4_226.jpg,60A 00449,37.33309999984158
type4_229.jpg,20B 0704,35.762799999929484
type4_233.jpg,31A 8395,37.55799999998999
type4_235.jpg,50A 01842,39.122300000144605
type4_236.jpg,51A 4012,39.48590000004515
type4_245_lp.jpg,51A 1980,43.55620000001181
type4_255.jpg,29M 00009,37.34819999999672
type4_258.jpg,29M 00628,39.82629999995879
type4_259.jpg,80A 01614,45.095299999957206
type4_261.jpg,80A 35781,43.56430000007094
type4_265_lp.jpg,31B 1168,59.2549999998937
type4_270.jpg,80A 05102,47.20599999996011
type4_273_lp.jpg,12A 4688,37.32829999989917
type4_281.jpg,80A 00835,35.529199999928096
type4_291_lp.jpg,80A 01710,37.19139999998333
type4_299.jpg,31A 0954,35.81250000002001
type4_306.jpg,31A 8245,37.04170000014528
type4_308_lp.jpg,29A 05588,37.049400000114474
type4_309.jpg,89A 06169,35.26820000001862
type4_314_lp.jpg,29A 9191,39.351699999997436
type4_315_lp.jpg,51A 1422,36.60840000020471
type4_320_lp.jpg,29A 01933,39.08850000016173
type4_321_lp.jpg,29A 01039,39.00840000005701
type4_322.jpg,31A 9549,38.052099999958955
type4_331_lp.jpg,31A 7088,51.87520000004042
type4_336.jpg,29A 00947,37.16239999994286
type4_346.jpg,14A 01289,36.18359999995846
type4_348.jpg,29A 01450,37.131799999997384
type4_357.jpg,80P 7755,34.66739999998936
type4_357_lp.jpg,80B 3955,35.82270000015342
type4_359_lp.jpg,80A 06032,45.3132000000096
type4_362_lp.jpg,15A 00890,46.896999999944455
type4_365.jpg,80A 06858,38.34940000001552
type4_370_lp.jpg,80A 04666,37.65090000001692
type4_380.jpg,80A 25066,36.579500000016196
type4_381_lp.jpg,80A 08239,38.18380000006982
type4_385.jpg,29A 02640,37.37809999984165
type4_392.jpg,29A 02333,36.2224000000424
type4_397_lp.jpg,80A 08679,39.106400000036956
type4_403_lp.jpg,29A 02899,37.75199999995493
type4_412.jpg,50A 01893,41.37900000000627
type4_417.jpg,50A 00876,38.03210000000945
type4_419_lp.jpg,50A 02039,46.6271999998753
type4_420.jpg,60A 00310,45.360500000015236
type4_431.jpg,50A 02877,47.63060000004771
type4_440.jpg,50A 02044,43.83649999999761
type4_442.jpg,61A 00940,37.352800000007846
type4_445.jpg,60M 00293,38.35309999999481
type4_446.jpg,80A 02105,35.86569999993117
type4_451.jpg,60A 00955,40.432199999941076
type4_452.jpg,80A 04658,36.982699999953184
type4_453.jpg,80A 04658,37.71779999988212
type4_458.jpg,50A 01045,35.049699999945005
type4_462.jpg,60C 00068,36.555199999838806
type4_466_lp.jpg,60A 00971,37.308100000018385
type4_470.jpg,60A 00974,37.49809999999343
type4_473_lp.jpg,60A 00432,36.404799999900206
type4_498_lp.jpg,51B 0123,43.10869999994793
type4_505.jpg,50A 01967,40.41340000003402
type4_514_lp.jpg,29A 02400,41.054099999882965
type4_515_lp.jpg,80B 5526,36.70160000001488
type4_521.jpg,80A 00396,38.59110000007604
type4_523.jpg,29M 00135,35.56529999991653
type4_525.jpg,80A 05708,39.21509999986483
type4_527_lp.jpg,29A 01722,34.52430000015738
type4_529_lp.jpg,80A 02391,38.320000000112486
type4_538.jpg,80A 26699,40.607599999930244
type4_547.jpg,18A 00325,38.113999999950465
type4_550_lp.jpg,80A 16189,35.8296000001701
type4_556_lp.jpg,12A 00287,37.23879999984092
type4_558.jpg,80A 13566,40.1444999999967
type4_559_lp.jpg,80A 05768,42.321099999981016
type4_561_lp.jpg,80A 05828,39.630400000078225
type4_562.jpg,80A 03630,43.97279999989223
type4_571.jpg,29A 02789,37.93519999999262
type4_577_lp.jpg,60A 00301,43.788299999960145
type4_583_lp.jpg,60A 00977,47.85790000005363
type4_590.jpg,29A 01529,41.65170000010221
type4_591_lp.jpg,80A 00791,39.25090000007003
type4_593_lp.jpg,38A 00259,45.40750000001026
type4_598.jpg,29A 02461,35.119099999974424
type4_609.jpg,73A 00393,42.85559999993893
type4_610.jpg,73A 00388,36.44199999985176
type4_612.jpg,73B 1576,35.664499999938926
type4_618.jpg,73B 3868,39.66790000004039
type4_622_lp.jpg,73M 00006,38.48840000000564
type4_626_lp.jpg,73B 2151,48.17279999997481
type4_628_lp.jpg,73B 0040,42.41469999988112
type4_630_lp.jpg,74A 00389,42.95729999989817
type4_631.jpg,78A 00287,38.17540000000008
type4_650_lp.jpg,38A 00389,39.336600000069666
type4_651_lp.jpg,80A 06999,43.06459999997969
type4_658_lp.jpg,51A 1141,41.91469999977926
type4_661.jpg,60C 1095,44.2536000000473
type4_662_lp.jpg,60A 00367,39.14090000012038
type4_671.jpg,60A 00264,40.25000000001455
type4_676.jpg,29M 00419,38.25559999995676
type4_681_lp.jpg,31A 5733,41.107000000010885
type4_693.jpg,60A 00514,40.87049999998271
type4_694_lp.jpg,60A 00986,39.63550000003124
type4_699.jpg,60C 00531,38.35830000002716
type4_700_lp.jpg,60C 0331,38.03040000002511
type4_704_lp.jpg,60CD 00012,38.09459999979481
type4_711.jpg,29A 02621,35.756500000161395
type4_721_lp.jpg,60A 00947,39.54070000008869
type4_722_lp.jpg,60A 00901,39.37159999986761
type4_735.jpg,60A 00104,38.68560000000798
type4_744.jpg,50A 00347,36.94150000001173
type4_752.jpg,64A 00305,36.5186999999878
type4_752_lp.jpg,64A 00305,39.9649999999383
type4_762.jpg,64A 00157,37.919900000133566
type4_765_lp.jpg,80A 01179,36.4231999999447
type4_773_lp.jpg,43A 00368,39.27920000000995
type4_774_lp.jpg,60M 00215,37.45899999989888
type4_782.jpg,60A 00112,37.44589999996606
type4_782_lp.jpg,60A 00112,37.79989999998179
type4_784.jpg,80A 00208,36.3755000000765
type4_785.jpg,80A 02136,38.86749999992389
type4_785_lp.jpg,80A 02136,39.03760000002876
type4_795_lp.jpg,60A 00438,36.20950000004086
type4_797_lp.jpg,60A 00907,39.556400000037684
type4_798.jpg,60C 9899,36.36789999995926
type4_799.jpg,80A 01418,37.249900000006164
type4_808.jpg,50A 00876,37.968899999896166
type4_814.jpg,60A 00480,36.89840000015465
type4_820_lp.jpg,29A 04380,44.33900000003632
type4_824.jpg,60A 00097,45.73209999989558
type4_829_lp.jpg,60A 00405,44.09880000002886
type4_832_lp.jpg,60A 00495,40.031799999951545
type4_835.jpg,60A 00121,39.68039999995199
type4_847.jpg,60A 00517,39.14370000006784
type4_850_lp.jpg,29A 02740,41.915000000017244
type4_851.jpg,29A 02742,44.67189999991206
type4_858_lp.jpg,80A 04909,41.524299999991854
type4_867_lp.jpg,29A 02810,45.11230000002797
type4_874.jpg,29A 03124,38.058200000023135
type4_878.jpg,29A 02800,38.11180000002423
type4_883_lp.jpg,29A 02792,37.904699999899094
type4_892_lp.jpg,29A 01935,38.432999999940876
type4_896.jpg,29A 04324,38.68829999987611
type4_899.jpg,29A 04360,44.58939999994982
type4_912_lp.jpg,50A 02073,46.62070000017593
type4_913.jpg,60A 01436,43.17340000011427
type4_914_lp.jpg,51B 0249,36.49649999988469
type4_920.jpg,80A 01703,37.55090000004202
type4_935.jpg,60A 00656,37.16379999991659
type4_936.jpg,60M 00014,42.041500000095766
type4_947.jpg,80A 9974,38.484200000084456
type4_957_lp.jpg,60A 00617,60.0621000000956
type4_964.jpg,60A 00170,47.47419999989688
type4_964_lp.jpg,60A 00170,42.09420000006503
type4_969_lp.jpg,60A 00319,37.13760000005095
type4_982.jpg,88A 00565,39.28009999981441
type4_988.jpg,29A 04374,36.86040000002322
type4_991_lp.jpg,60A 00538,37.75309999991805
type4_992_lp.jpg,31A 7495,39.51960000017607
type4_994_lp.jpg,31A 0915,41.42750000005435
type4_995.jpg,61L 00593,39.94060000013633
type4_999_lp.jpg,68A 00431,41.91739999987476
type5_006.jpg,KP 5229,40.49840000016047
type5_010.jpg,8C 4337,37.274799999977404
type5_028_lp.jpg,AD 5745,42.62719999996989
type5_029_lp.jpg,TK 7723,42.934600000080536
type5_033_lp.jpg,KC 5954,42.82860000012079
type5_038.jpg,TM 3257,43.5346000001573
type5_039.jpg,TM 6589,38.01520000001801
type5_039_lp.jpg,TM 6589,42.57630000006429
type5_043.jpg,VT 2465,38.80390000017542
type5_048.jpg,QH 5398,38.4335999999621
type5_054.jpg,KP 1039,38.083400000004985
type5_056.jpg,HN 1033,47.72699999989527
type5_056_lp.jpg,HN 1033,39.67629999988276
type5_060_lp.jpg,VT 2233,43.72859999989487
type5_064_lp.jpg,KP 5039,35.62190000002374
type5_066_lp.jpg,PP 1043,41.044999999940046
type5_069.jpg,KP 5328,37.977999999839085
type5_070.jpg,KP 4298,42.34500000006847
type5_081.jpg,QH 5598,43.72860000012224
type5_084.jpg,VT 3737,42.887900000096124
type5_088_lp.jpg,TC 3766,36.640200000192635
type5_089.jpg,TC 3766,40.6242999999904
type5_096_lp.jpg,TN 1405,36.36389999996936
type5_100.jpg,QH 6537,47.145699999873614
type5_108_lp.jpg,TT 2078,40.84160000002157
type5_109_lp.jpg,TK 8173,39.25240000012309
type5_116.jpg,TC 5779,42.006600000149774
type5_120_lp.jpg,TC 3371,37.440400000150476
type5_130_lp.jpg,TM 3997,36.85440000003837
type5_143.jpg,PP 4434,42.149900000140406
type5_152_lp.jpg,QA 7586,39.39180000020315
type5_157_lp.jpg,QA 1508,39.61140000001251
type5_165.jpg,TT 2468,44.15659999995114
type5_176_lp.jpg,VT 3589,37.17289999985951
type5_177.jpg,50A 00349,38.103400000181864
type5_178_lp.jpg,KD 7578,40.4367999999522
type5_184.jpg,TC 3968,37.49930000003587
type5_185.jpg,KP 4937,37.90600000002087
type5_191_lp.jpg,BA 6341,41.22759999995651
type5_194_lp.jpg,KP 5309,43.06909999991149
type5_195_lp.jpg,TK 7523,41.149700000005396
type5_202.jpg,TK 9680,36.673699999937526
type5_202_lp.jpg,TK 9680,40.79920000003767
type5_214_lp.jpg,KP 4708,37.27049999997689
type5_216.jpg,VT 2435,37.270599999828846
type5_216_lp.jpg,VT 2435,38.885700000037104
type5_219.jpg,TM 1561,36.28150000008645
type5_220_lp.jpg,BT 5309,37.09570000000895
type5_226_lp.jpg,KP 4004,36.18170000004284
type5_232.jpg,AD 5761,36.703100000067934
type5_237_lp.jpg,KP 8009,38.26070000013715
type5_244_lp.jpg,KP 4787,37.69560000000638
type5_250_lp.jpg,KT 6027,43.001199999935125
type5_251.jpg,51A 00987,43.371999999862965
type5_255_lp.jpg,KP 4988,40.99010000004455
type5_258_lp.jpg,BT 5581,39.66689999992923
type5_260_lp.jpg,VT 2432,40.02679999985048
type5_263.jpg,KP 5313,34.786899999971865
type5_264_lp.jpg,AD 5986,36.86799999991308
type5_271.jpg,QH 6381,41.3519000001088
type5_276_lp.jpg,KP 4371,41.04579999989255
type5_286.jpg,KP 4930,36.80720000011206
type5_291.jpg,TH 6139,40.01289999996516
type5_308_lp.jpg,KK 2449,39.221499999939624
type5_309_lp.jpg,KP 4591,41.582800000014686
type5_311.jpg,TK 7305,39.30620000005547
type5_317.jpg,KP 4220,36.84920000000602
type5_319_lp.jpg,BK 6566,40.89180000005399
type5_321.jpg,QB 2254,45.52290000015091
type5_324_lp.jpg,KP 3955,39.181900000130554
type5_327.jpg,KP 4588,40.503000000171596
type5_329_lp.jpg,KP 4591,38.46360000011373
type5_330.jpg,QC 1067,40.16470000010486
type5_334.jpg,QA 6085,37.3283999999785
type5_340_lp.jpg,KP 5120,36.39700000007906
type5_342_lp.jpg,KP 4669,38.504800000055184
type5_348.jpg,AD 5978,47.95369999987997
type5_350_lp.jpg,CD 1006,43.706000000156564
type5_351.jpg,KV 7808,41.94059999986166
type5_354_lp.jpg,QA 4582,36.85610000002271
type5_355.jpg,QA 6388,39.51949999986937
type5_357_lp.jpg,KV 7809,42.31609999987995
type5_361_lp.jpg,QA 5901,43.85660000002645
type5_362_lp.jpg,HC 5204,43.759399999999005
type5_369.jpg,KV 7968,39.48549999995521
type5_369_lp.jpg,KV 7968,36.23919999995451
type5_373.jpg,VT 7130,41.738599999916914
type5_386_lp.jpg,QH 5683,37.77920000015911
type5_396_lp.jpg,QA 6536,38.479800000004616
type5_401.jpg,AT 1301,40.204099999982645
type5_405_lp.jpg,KV 8043,43.453900000031354
type5_412.jpg,QA 6064,45.18670000015845
type5_414_lp.jpg,QH 5494,36.747500000046784
type5_417.jpg,QH 5931,38.344499999993786
type5_421.jpg,QH 5901,41.1344999999983
type5_424.jpg,QB 2838,38.631899999927555
type5_429_lp.jpg,QA 4129,41.403600000194274
type5_439.jpg,QH 4883,49.73880000011377
type5_444_lp.jpg,QH 5987,39.02180000000044
type5_449.jpg,BT 5428,37.82590000014352
type5_451_lp.jpg,QA 6580,39.8881999999503
type5_456.jpg,KV 7939,39.56709999988561
type5_469.jpg,QH 5192,35.59949999998935
type5_469_lp.jpg,QH 5192,46.85610000001361
type5_478.jpg,AT 1312,36.68470000002344
type5_479_lp.jpg,HB 2050,51.9249999999829
type5_483.jpg,50L 1109,35.9461000000465
type5_484.jpg,TK 7373,36.67070000005879
type5_486.jpg,QA 1504,40.346799999952054
type6_006.jpg,59A1 00229,37.621100000023944
type6_014.jpg,59A1 00590,42.2537999997985
type6_022_lp.jpg,60B1 07038,44.74639999989449
type6_028_lp.jpg,38A1 00046,42.08709999988969
type6_040_lp.jpg,29B1 00629,39.71929999988788
type6_043.jpg,60B1 00072,42.44599999992715
type6_044_lp.jpg,80B2 0895,37.215900000092006
type6_059.jpg,68F1 00049,36.55000000003383
type6_062.jpg,49A1 00028,37.306500000113374
type6_064_lp.jpg,79B1 0354,44.28320000010899
type6_069_lp.jpg,79A1 00084,43.064799999910974
type6_082.jpg,51A1 0752,40.416499999992084
type7_006.jpg,29F 01218,42.320799999970404
type7_009_lp.jpg,17H 02926,34.859000000096785
type7_020_lp.jpg,60H 19808,39.821800000027
type7_026_lp.jpg,29F 02763,42.68139999999221
type7_032.jpg,14B 00678,44.4723000000522
type7_041_lp.jpg,60H 19946,48.27690000001894
type7_044.jpg,50A 3339,36.34519999991426
type7_056_lp.jpg,29B 50642,38.837499999999636
type7_062.jpg,29F 03049,42.161899999882735
type7_062_lp.jpg,29F 03049,36.89469999994799
type7_063_lp.jpg,29B 06457,38.639599999896745
type7_072.jpg,60B 03311,43.44160000005104
type7_073_lp.jpg,60H 19565,44.86480000014126
type7_076_lp.jpg,26F 00101,41.05380000009973
type7_077.jpg,70C 06709,36.25459999989289
type7_080_lp.jpg,47E 00785,37.97870000016701
type7_084_lp.jpg,50H 34940,41.47260000013375
type7_092_lp.jpg,60H 19241,39.87239999992198
type7_098.jpg,29K 10634,39.905899999894245
type7_108.jpg,60C 51833,45.65039999988585
type7_109.jpg,60H 03672,43.36090000015247
type7_112_lp.jpg,60C 53761,36.62780000013299
type7_124_lp.jpg,60E 01991,38.51600000007238
type7_125_lp.jpg,60C 47077,60.61490000001868
type7_131_lp.jpg,51G 60426,42.53640000001724
type7_140.jpg,29B 11721,36.73690000005081
type7_148_lp.jpg,29K 00959,42.57820000020729
type7_150.jpg,43H 31036,45.221300000093834
type7_159.jpg,60B 04490,43.82989999999154
type7_168.jpg,50E 13378,37.695100000064485
type7_171_lp.jpg,26F 00223,37.786400000186404
type7_179_lp.jpg,26B 00487,43.92110000003413
type7_205_lp.jpg,50H 48620,38.28950000001896
type7_211.jpg,51G 30713,35.968900000170834
type7_211_lp.jpg,51G 30713,37.3775000000478
type7_219_lp.jpg,50H 40188,37.739099999953396
type7_222_lp.jpg,86E 00075,37.65590000011798
type7_230.jpg,50E 12171,35.67419999990307
type7_233_lp.jpg,50H 32837,37.87959999999657
type7_237_lp.jpg,50F 04079,36.96869999998853
type7_245_lp.jpg,51G 01159,37.29380000004312
type7_248_lp.jpg,60B 01373,41.110699999990175
type7_261.jpg,60E 01842,37.12279999990642
type7_265_lp.jpg,54X 1845,36.56249999994543
type7_274.jpg,29B 60328,35.57060000002821
type7_276.jpg,39A 01077,37.50569999988329
type7_279.jpg,29B 15210,38.93969999990077
type7_280_lp.jpg,11F 00028,36.9129000000612
type7_283.jpg,29B 00165,37.99340000000484
type7_296.jpg,62A 12809,38.11949999999342
type7_299_lp.jpg,50H 38432,36.82969999999841
type7_300_lp.jpg,30F 58294,42.1900999999707
type7_306_lp.jpg,29B 03062,36.99549999987539
type7_308_lp.jpg,29F 01217,39.592999999968015
type7_316.jpg,6B 0128,36.72649999998612
type7_323.jpg,29B 01636,35.390000000006694
type7_326.jpg,29H 32743,38.76459999992221
type7_336_lp.jpg,50F 00174,36.94449999989047
type7_353_lp.jpg,50F 01012,38.69310000004589
type7_371_lp.jpg,29C 32537,36.351400000057765
type7_373_lp.jpg,50E 08136,37.65299999986382
type7_392.jpg,29E 05317,40.10619999985465
type7_395.jpg,18E 00110,37.494600000172795
type7_398.jpg,29H 91431,48.6654000001181
type7_403.jpg,18H 02400,41.62769999993543
type7_407_lp.jpg,50H 05297,37.339500000143744
type7_414.jpg,60C 22301,37.31079999988651
type7_420.jpg,60H 10031,36.38550000005125
type7_422_lp.jpg,30E 19035,38.32840000018223
type7_425_lp.jpg,29H 93881,38.83510000014212
type7_433_lp.jpg,29B 16125,36.503499999980704
type7_434_lp.jpg,30F 22220,36.486700000068595
type7_467.jpg,30E 64164,36.51980000017829
