image,ocr_image,plate_detected,det_conf,bbox,plate_color,detector_fallback_used,detector_fallback_prediction,detector_fallback_crop,color_white,color_yellow,color_blue,color_red,prediction,prediction_normalized,selected_model,validity_score,ground_truth,char_acc,full_plate_correct,total_time_ms,train1_paddleocr_pred,train1_paddleocr_score,train1_paddleocr_time_ms,train1_paddleocr_error,train2_best_ema_pred,train2_best_ema_score,train2_best_ema_time_ms,train2_best_ema_error
type1_968_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_968_lp.jpg,,,,white,False,,,0.6619,0.0000,0.0000,0.0000,51H33140,51H33140,merged_train2_train1,13,51H 33140,1.0,True,86.060,331.40,2,33.528,,51H 33140,13,52.532,
type1_969_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_969_lp.jpg,,,,white,False,,,0.6902,0.0000,0.0000,0.0000,51K74957,51K74957,merged_train2_train1,13,51K 74957,1.0,True,86.444,759.57,2,35.202,,51K 74957,13,51.242,
type1_970_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_970_lp.jpg,,,,white,False,,,0.6836,0.0000,0.0000,0.0000,72A48192,72A48192,merged_train2_train1,13,72A 48192,1.0,True,80.116,472.92,2,30.802,,72A 48192,13,49.314,
type1_973_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_973_lp.jpg,,,,white,False,,,0.6444,0.0000,0.0000,0.0000,60A96256,60A96256,merged_train2_train1,13,60A 96256,1.0,True,86.464,962.56,2,34.726,,60A 96256,13,51.738,
type1_975_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_975_lp.jpg,,,,white,False,,,0.6730,0.0000,0.0000,0.0000,60K01573,60K01573,merged_train2_train1,13,60K 01573,1.0,True,111.639,65.K3,5,32.267,,60K 01573,13,79.371,
type1_976_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_976_lp.jpg,,,,white,False,,,0.6775,0.0000,0.0000,0.0000,60A91193,60A91193,merged_train2_train1,13,60A 91193,1.0,True,85.171,961.93,2,27.412,,60A 91193,13,57.759,
type1_978.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_978.jpg,,,,white,False,,,0.5215,0.0000,0.0114,0.0230,60A52582,60A52582,merged_train2_train1,13,60A 52562,0.875,False,87.935,50L5262,13,33.984,,60A 52582,13,53.952,
type1_981.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_981.jpg,,,,white,False,,,0.3958,0.0000,0.0015,0.0752,30F34025,30F34025,merged_train2_train1,13,30F 34025,1.0,True,87.052,30F-34025,13,31.420,,30F 34025,13,55.632,
type1_990_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_990_lp.jpg,,,,white,False,,,0.6296,0.0000,0.0000,0.0000,30L07177,30L07177,merged_train2_train1,13,30L 07177,1.0,True,75.220,30L·071.77,13,31.419,,3 0L077,5,43.801,
type1_995.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type1_995.jpg,,,,white,False,,,0.6038,0.0007,0.0079,0.0000,60A13067,60A13067,merged_train2_train1,13,60A 13067,1.0,True,112.822,1E67,1,37.372,,60A 13067,13,75.450,
type2_008_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_008_lp.jpg,,,,white,False,,,0.6691,0.0000,0.0000,0.0000,60AA51239,60AA51239,merged_train2_train1,18,60AA 51239,1.0,True,108.843,6102-439,5,34.997,,60A4 51239,13,73.846,
type2_011.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_011.jpg,,,,white,False,,,0.4272,0.0000,0.1463,0.0000,60AA48963,60AA48963,merged_train2_train1,18,60AA 48963,1.0,True,111.770,,0,32.156,,60A4 48963,13,79.614,
type2_014_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_014_lp.jpg,,,,white,False,,,0.6638,0.0000,0.0000,0.0000,60AA37348,60AA37348,merged_train2_train1,18,60AA 37348,1.0,True,90.926,3703-48,3,29.898,,60A4 37348,13,61.028,
type2_025_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_025_lp.jpg,,,,white,False,,,0.6664,0.0000,0.0000,0.0000,60AA24323,60AA24323,merged_train2_train1,18,60AA 24323,1.0,True,91.349,2403-423,5,34.403,,60A4 24323,13,56.946,
type2_034.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_034.jpg,,,,white,False,,,0.6707,0.0000,0.1343,0.0000,61M117570,61M117570,merged_train2_train1,13,61N1 17570,0.8888888888888888,False,165.202,14,2,27.390,,61M1 17570,13,137.813,
type2_036_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_036_lp.jpg,,,,white,False,,,0.6594,0.0000,0.0000,0.0000,60FK9776,60FK9776,merged_train2_train1,13,60FK 9776,1.0,True,70.575,60-F6,5,19.216,,60FK 9776,13,51.359,
type2_047.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_047.jpg,,,,white,False,,,0.5275,0.0000,0.0718,0.0000,60F182275,60F182275,merged_train2_train1,13,60F1 84279,0.7777777777777778,False,118.641,,0,19.099,,60F1 82275,13,99.542,
type2_047_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_047_lp.jpg,,,,white,False,,,0.6690,0.0000,0.0000,0.0000,60F184279,60F184279,merged_train2_train1,13,60F1 84279,1.0,True,115.595,640-.79,2,19.498,,60F1 84279,13,96.097,
type2_049_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_049_lp.jpg,,,,white,False,,,0.6711,0.0000,0.0000,0.0000,39F37974,39F37974,merged_train2_train1,13,39F3 7974,1.0,True,74.164,39-74,2,21.574,,39F 37974,13,52.591,
type2_056_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_056_lp.jpg,,,,white,False,,,0.6635,0.0000,0.0000,0.0000,60H517490,60H517490,merged_train2_train1,13,60H5 17490,1.0,True,89.945,670450,3,19.167,,60H5 17490,13,70.779,
type2_057_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_057_lp.jpg,,,,white,False,,,0.6459,0.0000,0.0000,0.0000,60F208840,60F208840,merged_train2_train1,13,60F2 08840,1.0,True,105.619,60-F40,5,20.913,,60F2 08840,13,84.705,
type2_062_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_062_lp.jpg,,,,white,False,,,0.6625,0.0000,0.0000,0.0000,29M145433,29M145433,merged_train2_train1,13,29M1 45433,1.0,True,56.297,454-3,2,18.003,,29M1 45433,13,38.294,
type2_065_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_065_lp.jpg,,,,white,False,,,0.6785,0.0000,0.0000,0.0000,38X11794,38X11794,merged_train2_train1,13,38X1 17994,0.8888888888888888,False,70.642,38-.94,2,23.248,,38X 11794,13,47.394,
type2_068_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_068_lp.jpg,,,,white,False,,,0.6577,0.0000,0.0000,0.0000,36K91825,36K91825,merged_train2_train1,13,36K9 1825,1.0,True,56.478,36-25,2,17.018,,36K 91825,13,39.460,
type2_078.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_078.jpg,,,,blue,False,,,0.3835,0.0000,0.4890,0.0000,95N112285,95N112285,merged_train2_train1,13,95H1 12285,0.8888888888888888,False,82.565,15,2,17.547,,95N1 12285,13,65.018,
type2_079.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_079.jpg,,,,white,False,,,0.5696,0.0000,0.0086,0.1285,60F12393,60F12393,merged_train2_train1,13,60B1 73993,0.6666666666666667,False,92.277,,0,16.448,,60F 12393,13,75.829,
type2_093_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_093_lp.jpg,,,,white,False,,,0.6515,0.0000,0.0000,0.0000,36AA23088,36AA23088,merged_train2_train1,18,36AA 23088,1.0,True,68.753,236-48,2,16.285,,36A4 23088,13,52.468,
type2_098.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_098.jpg,,,,white,False,,,0.5849,0.0048,0.0000,0.0029,29S34009,29S34009,merged_train2_train1,13,29S3 4009,1.0,True,49.543,C,1,17.463,,29S 34009,13,32.080,
type2_099.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_099.jpg,,,,red,False,,,0.1858,0.0714,0.0000,0.2879,79H801728,79H801728,merged_train2_train1,13,29AE 01728,0.6666666666666667,False,73.251,,0,17.359,,79H8 01728,13,55.892,
type2_101_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_101_lp.jpg,,,,white,False,,,0.6882,0.0000,0.0000,0.0000,18L100715,18L100715,merged_train2_train1,13,18L1 00715,1.0,True,139.039,007.1,2,15.610,,18L1 00715,13,123.429,
type2_106_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_106_lp.jpg,,,,white,False,,,0.6789,0.0000,0.0000,0.0000,60Y34176,60Y34176,merged_train2_train1,13,60Y3 4176,1.0,True,54.925,60-76,2,15.858,,60Y 34176,13,39.068,
type2_108.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_108.jpg,,,,white,False,,,0.7133,0.0000,0.0043,0.0000,59L180419,59L180419,merged_train2_train1,13,59L1 80489,0.8888888888888888,False,97.042,,0,17.183,,59L1 80419,13,79.859,
type2_109_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_109_lp.jpg,,,,white,False,,,0.6502,0.0000,0.0000,0.0000,60B853744,60B853744,merged_train2_train1,13,60B8 53744,1.0,True,53.140,630-4,2,17.180,,60B8 53744,13,35.961,
type2_110_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_110_lp.jpg,,,,white,False,,,0.6616,0.0000,0.0000,0.0000,39F42879,39F42879,merged_train2_train1,13,39F4 2879,1.0,True,64.690,28-79,2,16.363,,39F 42879,13,48.327,
type2_115_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_115_lp.jpg,,,,white,False,,,0.6612,0.0000,0.0000,0.0000,60F44907,60F44907,merged_train2_train1,13,60F4 49007,0.8888888888888888,False,62.956,490-F07,3,16.752,,60F 44907,13,46.204,
type2_134_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_134_lp.jpg,,,,white,False,,,0.6745,0.0000,0.0000,0.0000,37AA02377,37AA02377,merged_train2_train1,18,37AA 02377,1.0,True,71.406,327-.7,2,16.740,,37A4 02377,13,54.666,
type2_141_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_141_lp.jpg,,,,white,False,,,0.6458,0.0000,0.0000,0.0000,29AA68600,29AA68600,merged_train2_train1,18,29AA 68600,1.0,True,57.175,29.00,2,15.332,,29A4 68600,13,41.843,
type2_142.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_142.jpg,,,,white,False,,,0.3398,0.0049,0.0063,0.0002,29E296580,29E296580,merged_train2_train1,13,29E2 96580,1.0,True,52.214,28580,2,14.429,,29E2 96580,13,37.785,
type2_144_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_144_lp.jpg,,,,white,False,,,0.6687,0.0000,0.0000,0.0000,29BF01126,29BF01126,merged_train2_train1,18,29BF 01126,1.0,True,79.471,29-26,2,16.746,,29BF 01126,18,62.725,
type2_152.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_152.jpg,,,,white,False,,,0.3569,0.0002,0.0222,0.0147,29AB23362,29AB23362,merged_train2_train1,18,29AB 25362,0.8888888888888888,False,60.122,,0,19.369,,29AB 23362,18,40.753,
type2_157_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_157_lp.jpg,,,,white,False,,,0.6401,0.0000,0.0000,0.0000,60LD0008,60LD0008,merged_train2_train1,13,60LD 00008,0.8888888888888888,False,69.973,0-.08,2,15.929,,60LD 0008,13,54.044,
type2_168_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_168_lp.jpg,,,,white,False,,,0.6735,0.0000,0.0000,0.0000,59TA14306,59TA14306,merged_train2_train1,18,59TA 14306,1.0,True,82.470,5493-T76,6,15.666,,59T4 14306,13,66.804,
type2_171_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_171_lp.jpg,,,,white,False,,,0.6720,0.0000,0.0000,0.0000,29G217077,29G217077,merged_train2_train1,13,29G2 17077,1.0,True,71.091,29-.27,2,16.100,,29G2 17077,13,54.991,
type2_173.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_173.jpg,,,,white,False,,,0.5601,0.0000,0.0002,0.0000,67A803040,67A803040,merged_train2_train1,13,67AN 03040,0.8888888888888888,False,73.052,#,0,14.923,,67A8 03040,13,58.128,
type2_181.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_181.jpg,,,,white,False,,,0.7626,0.0000,0.0000,0.0000,3F16634,3F16634,merged_train2_train1,4,39F1 6534,0.75,False,62.623,,0,28.511,,3F 16634,4,34.112,
type2_184_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_184_lp.jpg,,,,white,False,,,0.6439,0.0000,0.0000,0.0000,60P66566,60P66566,merged_train2_train1,13,60P6 6566,1.0,True,81.465,65-P6,5,23.888,,60P 66566,13,57.577,
type2_200_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_200_lp.jpg,,,,white,False,,,0.6729,0.0000,0.0000,0.0000,60AA46401,60AA46401,merged_train2_train1,18,60AA 46401,1.0,True,63.003,604-401,3,18.241,,60A4 46401,13,44.762,
type2_226.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_226.jpg,,,,white,False,,,0.6669,0.0000,0.0000,0.0694,60A107103,60A107103,merged_train2_train1,13,60A1 07103,1.0,True,137.803,A,1,16.413,,60A1 07103,13,121.391,
type2_229.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_229.jpg,,,,white,False,,,0.5941,0.0107,0.0000,0.0480,70A100159,70A100159,merged_train2_train1,13,60A1 00159,0.8888888888888888,False,119.800,1059,2,13.889,,70A1 00159,13,105.911,
type2_238.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_238.jpg,,,,white,False,,,0.5841,0.0000,0.0037,0.1620,60AA43798,60AA43798,merged_train2_train1,18,60AA 43798,1.0,True,72.174,43798,2,15.292,,60A4 43798,13,56.882,
type2_243_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_243_lp.jpg,,,,white,False,,,0.6684,0.0000,0.0000,0.0000,60A101659,60A101659,merged_train2_train1,13,60A1 01659,1.0,True,126.914,60-419,2,17.321,,60A1 01659,13,109.592,
type2_246.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_246.jpg,,,,white,False,,,0.5854,0.0000,0.0009,0.1315,49AA43798,49AA43798,merged_train2_train1,18,59A3 14138,0.33333333333333337,False,57.226,,0,14.710,,49A4 43798,13,42.516,
type2_253.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_253.jpg,,,,white,False,,,0.6146,0.0055,0.0000,0.0000,30F86624,30F86624,merged_train2_train1,13,30F8 6024,0.875,False,60.497,,0,16.079,,30F 86624,13,44.418,
type2_254.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_254.jpg,,,,white,False,,,0.3730,0.0000,0.0340,0.0000,60AA35595,60AA35595,merged_train2_train1,18,60AA 30595,0.8888888888888888,False,61.811,,0,16.717,,60A4 35595,13,45.094,
type2_256.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_256.jpg,,,,white,False,,,0.9335,0.0001,0.0000,0.0000,60A004,60A004,merged_train2_train1,5,39F3 3811,0.0,False,45.851,国,0,15.575,,6 0A004,5,30.276,
type2_262_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_262_lp.jpg,,,,white,False,,,0.6596,0.0000,0.0000,0.0000,60B464014,60B464014,merged_train2_train1,13,60B4 64014,1.0,True,56.282,640-14,2,17.276,,60B4 64014,13,39.005,
type2_278_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_278_lp.jpg,,,,white,False,,,0.6543,0.0000,0.0000,0.0000,60B873373,60B873373,merged_train2_train1,13,60B8 73373,1.0,True,76.949,630-.83,2,16.680,,60B8 73373,13,60.269,
type2_283.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_283.jpg,,,,white,False,,,0.7021,0.0000,0.1131,0.0000,60F216780,60F216780,merged_train2_train1,13,60F2 16780,1.0,True,122.305,16-20,2,17.063,,60F2 16780,13,105.241,
type2_290_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_290_lp.jpg,,,,white,False,,,0.6665,0.0000,0.0000,0.0000,38P140466,38P140466,merged_train2_train1,13,38P1 40466,1.0,True,98.207,404-66,2,15.948,,38P1 40466,13,82.259,
type2_292_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_292_lp.jpg,,,,white,False,,,0.6531,0.0000,0.0000,0.0000,60H538160,60H538160,merged_train2_train1,13,60H5 38160,1.0,True,73.389,380-.160,3,19.520,,60H5 38160,13,53.869,
type2_296_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_296_lp.jpg,,,,white,False,,,0.6513,0.0000,0.0000,0.0000,60X55533,60X55533,merged_train2_train1,13,60X5 5533,1.0,True,59.963,55-33,2,16.537,,60X 55533,13,43.426,
type2_297.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_297.jpg,,,,white,False,,,0.8785,0.0000,0.0000,0.0000,60A41444,60A41444,merged_train2_train1,13,60AA 14444,0.7777777777777778,False,46.939,60-44,2,16.513,,60A 41444,13,30.427,
type2_298_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_298_lp.jpg,,,,white,False,,,0.6586,0.0000,0.0000,0.0000,60F222046,60F222046,merged_train2_train1,13,60F2 22046,1.0,True,70.102,220-F26,3,17.024,,60F2 22046,13,53.078,
type2_304.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_304.jpg,,,,white,False,,,0.7984,0.0000,0.0013,0.0000,93LA01106,93LA01106,merged_train2_train1,18,93LA 01106,1.0,True,92.523,03-106,2,15.432,,93L4 01106,13,77.092,
type2_308.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_308.jpg,,,,white,False,,,0.6647,0.0000,0.0002,0.0002,60B50007,60B50007,merged_train2_train1,13,60B5 00007,0.8888888888888888,False,57.609,060-07,2,14.436,,60B 50007,13,43.173,
type2_310_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_310_lp.jpg,,,,white,False,,,0.6798,0.0000,0.0000,0.0000,51T45947,51T45947,merged_train2_train1,13,51T4 5947,1.0,True,50.314,59-44,2,15.562,,51T 45947,13,34.751,
type2_313_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_313_lp.jpg,,,,white,False,,,0.6558,0.0000,0.0000,0.0000,37H108685,37H108685,merged_train2_train1,13,37H1 08685,1.0,True,108.027,37-85,2,15.437,,37H1 08685,13,92.590,
type2_315.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_315.jpg,,,,white,False,,,0.4988,0.0003,0.0111,0.0205,72C235502,72C235502,merged_train2_train1,13,72C2 32502,0.8888888888888888,False,52.405,,0,15.487,,72C2 35502,13,36.918,
type2_316.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_316.jpg,,,,white,False,,,0.8528,0.0002,0.0000,0.0000,21827HC,21827HC,merged_train2_train1,5,21 822HC,0.8571428571428572,False,45.527,RE,1,15.480,,21 827HC,5,30.046,
type2_318.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_318.jpg,,,,white,False,,,0.5510,0.0016,0.0049,0.0036,51S69548,51S69548,merged_train2_train1,13,51S8 9548,0.875,False,50.415,858,2,16.621,,51S 69548,13,33.794,
type2_319_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_319_lp.jpg,,,,white,False,,,0.6599,0.0000,0.0000,0.0000,92H70397,92H70397,merged_train2_train1,13,92H7 0397,1.0,True,56.122,3-87,2,17.600,,92H 70397,13,38.522,
type2_330_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_330_lp.jpg,,,,white,False,,,0.6701,0.0000,0.0000,0.0000,59M21146,59M21146,merged_train2_train1,13,59M2 11446,0.8888888888888888,False,53.147,5942,2,15.717,,59M 21146,13,37.429,
type2_334.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_334.jpg,,,,white,False,,,0.7856,0.0007,0.0000,0.0045,59M30096,59M30096,merged_train2_train1,13,59N3 00896,0.7777777777777778,False,55.030,059-96,2,16.127,,59M 30096,13,38.903,
type2_341.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_341.jpg,,,,white,False,,,0.6007,0.0000,0.0187,0.0122,29F58847,29F58847,merged_train2_train1,13,29Y5 88647,0.7777777777777778,False,50.091,,0,15.015,,29F 58847,13,35.077,
type2_344.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_344.jpg,,,,white,False,,,0.8306,0.0046,0.0000,0.0248,50R9035,50R9035,merged_train2_train1,13,50R 9233,0.7142857142857143,False,50.347,503,2,15.008,,50R 9035,13,35.339,
type2_345_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_345_lp.jpg,,,,white,False,,,0.6595,0.0000,0.0000,0.0000,62F35706,62F35706,merged_train2_train1,13,62F3 5706,1.0,True,53.825,57-53,2,15.463,,62F 35706,13,38.363,
type2_348.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_348.jpg,,,,white,False,,,0.4979,0.0000,0.0000,0.0000,43H62959,43H62959,merged_train2_train1,13,43H6 2959,1.0,True,49.934,2-6,2,15.638,,43H 62959,13,34.296,
type2_351_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_351_lp.jpg,,,,white,False,,,0.6524,0.0000,0.0000,0.0000,60F384983,60F384983,merged_train2_train1,13,60F3 84983,1.0,True,57.433,640-F3,3,16.344,,60F3 84983,13,41.089,
type2_356_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_356_lp.jpg,,,,white,False,,,0.6599,0.0000,0.0000,0.0000,88D115499,88D115499,merged_train2_train1,13,88D1 15499,1.0,True,92.647,54.09,2,16.106,,88D1 15499,13,76.541,
type2_358.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_358.jpg,,,,white,False,,,0.8349,0.0000,0.0470,0.0032,67U0316,67U0316,merged_train2_train1,13,67U 0316,1.0,True,49.527,0616,2,15.404,,67U 0316,13,34.124,
type2_359.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_359.jpg,,,,white,False,,,0.7653,0.0096,0.0029,0.0000,7F21054,7F21054,merged_train2_train1,4,72C2 16654,0.5555555555555556,False,46.559,,0,16.432,,7F 21054,4,30.127,
type2_361_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_361_lp.jpg,,,,white,False,,,0.6703,0.0000,0.0000,0.0000,60Z27015,60Z27015,merged_train2_train1,13,60Z2 7015,1.0,True,63.080,60-73,2,17.025,,60Z 27015,13,46.055,
type2_362_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_362_lp.jpg,,,,white,False,,,0.6380,0.0000,0.0000,0.0000,59M49999,59M49999,merged_train2_train1,13,59M4 99999,0.8888888888888888,False,63.301,59-49,2,17.251,,59M 49999,13,46.049,
type2_376.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_376.jpg,,,,white,False,,,0.4818,0.0000,0.0056,0.0000,60B126655,60B126655,merged_train2_train1,13,60B1 25456,0.6666666666666667,False,89.971,R,1,17.260,,60B1 26655,13,72.711,
type2_379_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_379_lp.jpg,,,,white,False,,,0.6648,0.0000,0.0000,0.0000,60F40001,60F40001,merged_train2_train1,13,60FA 0001,0.875,False,63.175,60-5A,3,15.638,,60F4 0001,13,47.536,
type2_385.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_385.jpg,,,,white,False,,,0.3740,0.0061,0.0000,0.0000,60B81227,60B81227,merged_train2_train1,13,29BD 04447,0.2222222222222222,False,53.439,,0,14.949,,60B 81227,13,38.489,
type2_388_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_388_lp.jpg,,,,white,False,,,0.6730,0.0000,0.0000,0.0000,29G187175,29G187175,merged_train2_train1,13,29G1 87175,1.0,True,76.598,29-.675,2,16.331,,29G1 87175,13,60.267,
type2_391.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_391.jpg,,,,white,False,,,0.6636,0.0000,0.0894,0.0000,60B666124,60B666124,merged_train2_train1,13,60B6 61622,0.6666666666666667,False,60.225,1,0,16.570,,60B6 66124,13,43.655,
type2_396.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_396.jpg,,,,white,False,,,0.7387,0.0000,0.0005,0.0178,60F611077,60F611077,merged_train2_train1,13,67B1 12173,0.33333333333333337,False,117.971,,0,15.593,,60F6 11077,13,102.378,
type2_398_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_398_lp.jpg,,,,white,False,,,0.6476,0.0000,0.0000,0.0000,60B934206,60B934206,merged_train2_train1,13,60B9 34206,1.0,True,53.714,340-06,2,17.059,,60B9 34206,13,36.655,
type2_399_lp.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_399_lp.jpg,,,,white,False,,,0.6431,0.0000,0.0000,0.0000,60B499350,60B499350,merged_train2_train1,13,60B4 99350,1.0,True,68.372,60-.50,2,16.570,,60B4 99350,13,51.802,
type2_403.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_403.jpg,,,,white,False,,,0.7562,0.0000,0.0037,0.0000,5F128986,5F128986,merged_train2_train1,4,85F1 28996,0.7777777777777778,False,44.509,,0,15.387,,5F1 28986,4,29.122,
type2_406.jpg,C:\Users\Admin\ducmanhjr\sosanh\ocr_dataset\test\type2_406.jpg,,,,white,False,,,0.6319,0.0000,0.0000,0.0155,TT280011,TT280011,merged_train2_train1,4,71C2 80311,0.5555555555555556,False,46.811,,0,16.522,,TT 280011,4,30.289,
